"ID"	"Module.Assignment"	"New.Module.Assignment"
"4670"	"Zt09_chr_3_00104"	"cyan"	"M14"
"4671"	"Zt09_chr_3_00105"	"midnightblue"	"M15"
"4672"	"Zt09_chr_3_00106"	"grey"	"M0"
"4673"	"Zt09_chr_3_00107"	"midnightblue"	"M15"
"4674"	"Zt09_chr_3_00108"	"lightcyan"	"M16"
"4675"	"Zt09_chr_3_00109"	"grey"	"M0"
"4676"	"Zt09_chr_3_00112"	"green"	"M5"
"4677"	"Zt09_chr_3_00116"	"turquoise"	"M1"
"4678"	"Zt09_chr_3_00117"	"darkgreen"	"M22"
"4679"	"Zt09_chr_3_00118"	"brown"	"M3"
"4680"	"Zt09_chr_3_00119"	"red"	"M6"
"4681"	"Zt09_chr_3_00120"	"grey"	"M0"
"4682"	"Zt09_chr_3_00121"	"grey"	"M0"
"4683"	"Zt09_chr_3_00123"	"grey"	"M0"
"4684"	"Zt09_chr_3_00124"	"grey"	"M0"
"4685"	"Zt09_chr_3_00125"	"lightgreen"	"M18"
"4686"	"Zt09_chr_3_00126"	"brown"	"M3"
"4687"	"Zt09_chr_3_00127"	"purple"	"M10"
"4688"	"Zt09_chr_3_00128"	"green"	"M5"
"4689"	"Zt09_chr_3_00131"	"turquoise"	"M1"
"4690"	"Zt09_chr_3_00132"	"red"	"M6"
"4691"	"Zt09_chr_3_00133"	"turquoise"	"M1"
"4692"	"Zt09_chr_3_00135"	"midnightblue"	"M15"
"4693"	"Zt09_chr_3_00136"	"midnightblue"	"M15"
"4694"	"Zt09_chr_3_00137"	"darkgrey"	"M24"
"4695"	"Zt09_chr_3_00138"	"turquoise"	"M1"
"4696"	"Zt09_chr_3_00139"	"green"	"M5"
"4697"	"Zt09_chr_3_00141"	"darkred"	"M21"
"4698"	"Zt09_chr_3_00142"	"purple"	"M10"
"4699"	"Zt09_chr_3_00143"	"red"	"M6"
"4700"	"Zt09_chr_3_00144"	"lightgreen"	"M18"
"4701"	"Zt09_chr_3_00145"	"grey"	"M0"
"4702"	"Zt09_chr_3_00146"	"grey"	"M0"
"4703"	"Zt09_chr_3_00147"	"darkturquoise"	"M23"
"4704"	"Zt09_chr_3_00148"	"turquoise"	"M1"
"4705"	"Zt09_chr_3_00149"	"turquoise"	"M1"
"4706"	"Zt09_chr_3_00150"	"turquoise"	"M1"
"4707"	"Zt09_chr_3_00151"	"pink"	"M8"
"4708"	"Zt09_chr_3_00152"	"grey"	"M0"
"4709"	"Zt09_chr_3_00153"	"green"	"M5"
"4710"	"Zt09_chr_3_00154"	"green"	"M5"
"4711"	"Zt09_chr_3_00155"	"lightgreen"	"M18"
"4712"	"Zt09_chr_3_00156"	"blue"	"M2"
"4713"	"Zt09_chr_3_00157"	"brown"	"M3"
"4714"	"Zt09_chr_3_00158"	"turquoise"	"M1"
"4715"	"Zt09_chr_3_00159"	"brown"	"M3"
"4716"	"Zt09_chr_3_00160"	"midnightblue"	"M15"
"4717"	"Zt09_chr_3_00162"	"darkorange"	"M26"
"4718"	"Zt09_chr_3_00163"	"green"	"M5"
"4719"	"Zt09_chr_3_00164"	"grey"	"M0"
"4720"	"Zt09_chr_3_00165"	"cyan"	"M14"
"4721"	"Zt09_chr_3_00166"	"grey"	"M0"
"4722"	"Zt09_chr_3_00167"	"grey"	"M0"
"4723"	"Zt09_chr_3_00168"	"green"	"M5"
"4724"	"Zt09_chr_3_00170"	"grey"	"M0"
"4725"	"Zt09_chr_3_00173"	"grey"	"M0"
"4726"	"Zt09_chr_3_00174"	"grey"	"M0"
"4727"	"Zt09_chr_3_00177"	"lightgreen"	"M18"
"4728"	"Zt09_chr_3_00178"	"green"	"M5"
"4729"	"Zt09_chr_3_00179"	"pink"	"M8"
"4730"	"Zt09_chr_3_00180"	"brown"	"M3"
"4731"	"Zt09_chr_3_00181"	"green"	"M5"
"4732"	"Zt09_chr_3_00182"	"turquoise"	"M1"
"4733"	"Zt09_chr_3_00184"	"grey"	"M0"
"4734"	"Zt09_chr_3_00186"	"grey"	"M0"
"4735"	"Zt09_chr_3_00187"	"turquoise"	"M1"
"4736"	"Zt09_chr_3_00188"	"blue"	"M2"
"4737"	"Zt09_chr_3_00189"	"green"	"M5"
"4738"	"Zt09_chr_3_00190"	"green"	"M5"
"4739"	"Zt09_chr_3_00191"	"red"	"M6"
"4740"	"Zt09_chr_3_00192"	"grey"	"M0"
"4741"	"Zt09_chr_3_00193"	"midnightblue"	"M15"
"4742"	"Zt09_chr_3_00194"	"darkred"	"M21"
"4743"	"Zt09_chr_3_00195"	"darkturquoise"	"M23"
"4744"	"Zt09_chr_3_00196"	"green"	"M5"
"4745"	"Zt09_chr_3_00197"	"green"	"M5"
"4746"	"Zt09_chr_3_00198"	"midnightblue"	"M15"
"4747"	"Zt09_chr_3_00199"	"green"	"M5"
"4748"	"Zt09_chr_3_00200"	"turquoise"	"M1"
"4749"	"Zt09_chr_3_00201"	"pink"	"M8"
"4750"	"Zt09_chr_3_00202"	"green"	"M5"
"4751"	"Zt09_chr_3_00205"	"green"	"M5"
"4752"	"Zt09_chr_3_00206"	"green"	"M5"
"4753"	"Zt09_chr_3_00207"	"blue"	"M2"
"4754"	"Zt09_chr_3_00208"	"lightcyan"	"M16"
"4755"	"Zt09_chr_3_00209"	"brown"	"M3"
"4756"	"Zt09_chr_3_00210"	"blue"	"M2"
"4757"	"Zt09_chr_3_00211"	"green"	"M5"
"4758"	"Zt09_chr_3_00212"	"green"	"M5"
"4759"	"Zt09_chr_3_00213"	"brown"	"M3"
"4760"	"Zt09_chr_3_00214"	"green"	"M5"
"4761"	"Zt09_chr_3_00215"	"grey"	"M0"
"4762"	"Zt09_chr_3_00216"	"brown"	"M3"
"4763"	"Zt09_chr_3_00217"	"brown"	"M3"
"4764"	"Zt09_chr_3_00218"	"lightcyan"	"M16"
"4765"	"Zt09_chr_3_00219"	"pink"	"M8"
"4766"	"Zt09_chr_3_00220"	"grey"	"M0"
"4767"	"Zt09_chr_3_00221"	"red"	"M6"
"4768"	"Zt09_chr_3_00222"	"darkgreen"	"M22"
"4769"	"Zt09_chr_3_00223"	"green"	"M5"
"4770"	"Zt09_chr_3_00224"	"lightgreen"	"M18"
"4771"	"Zt09_chr_3_00225"	"greenyellow"	"M11"
"4772"	"Zt09_chr_3_00226"	"green"	"M5"
"4773"	"Zt09_chr_3_00227"	"green"	"M5"
"4774"	"Zt09_chr_3_00228"	"midnightblue"	"M15"
"4775"	"Zt09_chr_3_00230"	"turquoise"	"M1"
"4776"	"Zt09_chr_3_00231"	"turquoise"	"M1"
"4777"	"Zt09_chr_3_00232"	"darkgreen"	"M22"
"4778"	"Zt09_chr_3_00233"	"green"	"M5"
"4779"	"Zt09_chr_3_00234"	"darkgrey"	"M24"
"4780"	"Zt09_chr_3_00236"	"turquoise"	"M1"
"4781"	"Zt09_chr_3_00237"	"brown"	"M3"
"4782"	"Zt09_chr_3_00238"	"grey"	"M0"
"4783"	"Zt09_chr_3_00239"	"grey"	"M0"
"4784"	"Zt09_chr_3_00240"	"pink"	"M8"
"4785"	"Zt09_chr_3_00241"	"brown"	"M3"
"4786"	"Zt09_chr_3_00242"	"lightcyan"	"M16"
"4787"	"Zt09_chr_3_00243"	"brown"	"M3"
"4788"	"Zt09_chr_3_00244"	"darkturquoise"	"M23"
"4789"	"Zt09_chr_3_00245"	"grey"	"M0"
"4790"	"Zt09_chr_3_00246"	"grey"	"M0"
"4791"	"Zt09_chr_3_00247"	"darkgrey"	"M24"
"4792"	"Zt09_chr_3_00248"	"brown"	"M3"
"4793"	"Zt09_chr_3_00249"	"grey"	"M0"
"4794"	"Zt09_chr_3_00250"	"red"	"M6"
"4795"	"Zt09_chr_3_00251"	"darkturquoise"	"M23"
"4796"	"Zt09_chr_3_00253"	"brown"	"M3"
"4797"	"Zt09_chr_3_00254"	"grey"	"M0"
"4798"	"Zt09_chr_3_00256"	"red"	"M6"
"4799"	"Zt09_chr_3_00257"	"grey"	"M0"
"4800"	"Zt09_chr_3_00258"	"brown"	"M3"
"4801"	"Zt09_chr_3_00259"	"salmon"	"M13"
"4802"	"Zt09_chr_3_00260"	"brown"	"M3"
"4803"	"Zt09_chr_3_00261"	"grey"	"M0"
"4804"	"Zt09_chr_3_00262"	"turquoise"	"M1"
"4805"	"Zt09_chr_3_00263"	"midnightblue"	"M15"
"4806"	"Zt09_chr_3_00264"	"grey"	"M0"
"4807"	"Zt09_chr_3_00265"	"grey"	"M0"
"4808"	"Zt09_chr_3_00267"	"lightgreen"	"M18"
"4809"	"Zt09_chr_3_00268"	"grey"	"M0"
"4810"	"Zt09_chr_3_00269"	"grey"	"M0"
"4811"	"Zt09_chr_3_00270"	"brown"	"M3"
"4812"	"Zt09_chr_3_00271"	"grey"	"M0"
"4813"	"Zt09_chr_3_00272"	"grey"	"M0"
"4814"	"Zt09_chr_3_00273"	"grey"	"M0"
"4815"	"Zt09_chr_3_00274"	"green"	"M5"
"4816"	"Zt09_chr_3_00275"	"brown"	"M3"
"4817"	"Zt09_chr_3_00276"	"green"	"M5"
"4818"	"Zt09_chr_3_00277"	"turquoise"	"M1"
"4819"	"Zt09_chr_3_00278"	"turquoise"	"M1"
"4820"	"Zt09_chr_3_00279"	"grey"	"M0"
"4821"	"Zt09_chr_3_00280"	"brown"	"M3"
"4822"	"Zt09_chr_3_00281"	"midnightblue"	"M15"
"4823"	"Zt09_chr_3_00282"	"lightgreen"	"M18"
"4824"	"Zt09_chr_3_00283"	"brown"	"M3"
"4825"	"Zt09_chr_3_00284"	"cyan"	"M14"
"4826"	"Zt09_chr_3_00286"	"green"	"M5"
"4827"	"Zt09_chr_3_00287"	"turquoise"	"M1"
"4828"	"Zt09_chr_3_00288"	"grey"	"M0"
"4829"	"Zt09_chr_3_00289"	"grey"	"M0"
"4830"	"Zt09_chr_3_00290"	"turquoise"	"M1"
"4831"	"Zt09_chr_3_00291"	"red"	"M6"
"4832"	"Zt09_chr_3_00293"	"midnightblue"	"M15"
"4833"	"Zt09_chr_3_00294"	"lightcyan"	"M16"
"4834"	"Zt09_chr_3_00295"	"midnightblue"	"M15"
"4835"	"Zt09_chr_3_00296"	"brown"	"M3"
"4836"	"Zt09_chr_3_00298"	"midnightblue"	"M15"
"4837"	"Zt09_chr_3_00299"	"blue"	"M2"
"4838"	"Zt09_chr_3_00300"	"purple"	"M10"
"4839"	"Zt09_chr_3_00301"	"grey"	"M0"
"4840"	"Zt09_chr_3_00302"	"brown"	"M3"
"4841"	"Zt09_chr_3_00303"	"green"	"M5"
"4842"	"Zt09_chr_3_00304"	"purple"	"M10"
"4843"	"Zt09_chr_3_00305"	"pink"	"M8"
"4844"	"Zt09_chr_3_00306"	"red"	"M6"
"4845"	"Zt09_chr_3_00307"	"turquoise"	"M1"
"4846"	"Zt09_chr_3_00309"	"grey"	"M0"
"4847"	"Zt09_chr_3_00310"	"purple"	"M10"
"4848"	"Zt09_chr_3_00311"	"grey"	"M0"
"4849"	"Zt09_chr_3_00313"	"darkorange"	"M26"
"4850"	"Zt09_chr_3_00314"	"midnightblue"	"M15"
"4851"	"Zt09_chr_3_00315"	"brown"	"M3"
"4852"	"Zt09_chr_3_00316"	"grey"	"M0"
"4853"	"Zt09_chr_3_00317"	"lightgreen"	"M18"
"4854"	"Zt09_chr_3_00318"	"grey"	"M0"
"4855"	"Zt09_chr_3_00321"	"green"	"M5"
"4856"	"Zt09_chr_3_00322"	"cyan"	"M14"
"4857"	"Zt09_chr_3_00323"	"turquoise"	"M1"
"4858"	"Zt09_chr_3_00324"	"turquoise"	"M1"
"4859"	"Zt09_chr_3_00325"	"brown"	"M3"
"4860"	"Zt09_chr_3_00326"	"purple"	"M10"
"4861"	"Zt09_chr_3_00327"	"brown"	"M3"
"4862"	"Zt09_chr_3_00328"	"turquoise"	"M1"
"4863"	"Zt09_chr_3_00330"	"lightcyan"	"M16"
"4864"	"Zt09_chr_3_00331"	"pink"	"M8"
"4865"	"Zt09_chr_3_00332"	"grey"	"M0"
"4866"	"Zt09_chr_3_00334"	"green"	"M5"
"4867"	"Zt09_chr_3_00335"	"blue"	"M2"
"4868"	"Zt09_chr_3_00336"	"brown"	"M3"
"4869"	"Zt09_chr_3_00337"	"turquoise"	"M1"
"4870"	"Zt09_chr_3_00338"	"brown"	"M3"
"4871"	"Zt09_chr_3_00340"	"grey"	"M0"
"4872"	"Zt09_chr_3_00341"	"midnightblue"	"M15"
"4873"	"Zt09_chr_3_00342"	"turquoise"	"M1"
"4874"	"Zt09_chr_3_00343"	"pink"	"M8"
"4875"	"Zt09_chr_3_00344"	"brown"	"M3"
"4876"	"Zt09_chr_3_00345"	"pink"	"M8"
"4877"	"Zt09_chr_3_00346"	"pink"	"M8"
"4878"	"Zt09_chr_3_00347"	"grey"	"M0"
"4879"	"Zt09_chr_3_00348"	"grey"	"M0"
"4880"	"Zt09_chr_3_00349"	"midnightblue"	"M15"
"4881"	"Zt09_chr_3_00350"	"midnightblue"	"M15"
"4882"	"Zt09_chr_3_00351"	"purple"	"M10"
"4883"	"Zt09_chr_3_00352"	"grey"	"M0"
"4884"	"Zt09_chr_3_00353"	"darkred"	"M21"
"4885"	"Zt09_chr_3_00354"	"grey"	"M0"
"4886"	"Zt09_chr_3_00355"	"purple"	"M10"
"4887"	"Zt09_chr_3_00356"	"blue"	"M2"
"4888"	"Zt09_chr_3_00357"	"grey"	"M0"
"4889"	"Zt09_chr_3_00358"	"pink"	"M8"
"4890"	"Zt09_chr_3_00359"	"red"	"M6"
"4891"	"Zt09_chr_3_00360"	"cyan"	"M14"
"4892"	"Zt09_chr_3_00361"	"grey"	"M0"
"4893"	"Zt09_chr_3_00362"	"grey"	"M0"
"4894"	"Zt09_chr_3_00363"	"pink"	"M8"
"4895"	"Zt09_chr_3_00364"	"blue"	"M2"
"4896"	"Zt09_chr_3_00365"	"grey"	"M0"
"4897"	"Zt09_chr_3_00366"	"pink"	"M8"
"4898"	"Zt09_chr_3_00367"	"darkred"	"M21"
"4899"	"Zt09_chr_3_00370"	"pink"	"M8"
"4900"	"Zt09_chr_3_00371"	"midnightblue"	"M15"
"4901"	"Zt09_chr_3_00372"	"grey"	"M0"
"4902"	"Zt09_chr_3_00373"	"darkorange"	"M26"
"4903"	"Zt09_chr_3_00375"	"grey"	"M0"
"4904"	"Zt09_chr_3_00376"	"grey"	"M0"
"4905"	"Zt09_chr_3_00377"	"brown"	"M3"
"4906"	"Zt09_chr_3_00378"	"grey"	"M0"
"4907"	"Zt09_chr_3_00379"	"midnightblue"	"M15"
"4908"	"Zt09_chr_3_00380"	"midnightblue"	"M15"
"4909"	"Zt09_chr_3_00381"	"grey"	"M0"
"4910"	"Zt09_chr_3_00382"	"grey"	"M0"
"4911"	"Zt09_chr_3_00383"	"purple"	"M10"
"4912"	"Zt09_chr_3_00384"	"brown"	"M3"
"4913"	"Zt09_chr_3_00385"	"purple"	"M10"
"4914"	"Zt09_chr_3_00386"	"grey"	"M0"
"4915"	"Zt09_chr_3_00387"	"salmon"	"M13"
"4916"	"Zt09_chr_3_00388"	"grey"	"M0"
"4917"	"Zt09_chr_3_00390"	"darkgrey"	"M24"
"4918"	"Zt09_chr_3_00391"	"cyan"	"M14"
"4919"	"Zt09_chr_3_00392"	"grey"	"M0"
"4920"	"Zt09_chr_3_00393"	"darkorange"	"M26"
"4921"	"Zt09_chr_3_00394"	"brown"	"M3"
"4922"	"Zt09_chr_3_00395"	"darkgreen"	"M22"
"4923"	"Zt09_chr_3_00396"	"darkred"	"M21"
"4924"	"Zt09_chr_3_00397"	"midnightblue"	"M15"
"4925"	"Zt09_chr_3_00398"	"grey"	"M0"
"4926"	"Zt09_chr_3_00399"	"blue"	"M2"
"4927"	"Zt09_chr_3_00400"	"turquoise"	"M1"
"4928"	"Zt09_chr_3_00401"	"turquoise"	"M1"
"4929"	"Zt09_chr_3_00402"	"midnightblue"	"M15"
"4930"	"Zt09_chr_3_00405"	"grey"	"M0"
"4931"	"Zt09_chr_3_00406"	"grey"	"M0"
"4932"	"Zt09_chr_3_00407"	"grey"	"M0"
"4933"	"Zt09_chr_3_00408"	"grey"	"M0"
"4934"	"Zt09_chr_3_00409"	"midnightblue"	"M15"
"4935"	"Zt09_chr_3_00410"	"blue"	"M2"
"4936"	"Zt09_chr_3_00411"	"darkred"	"M21"
"4937"	"Zt09_chr_3_00412"	"blue"	"M2"
"4938"	"Zt09_chr_3_00413"	"blue"	"M2"
"4939"	"Zt09_chr_3_00414"	"purple"	"M10"
"4940"	"Zt09_chr_3_00415"	"turquoise"	"M1"
"4941"	"Zt09_chr_3_00416"	"green"	"M5"
"4942"	"Zt09_chr_3_00417"	"green"	"M5"
"4943"	"Zt09_chr_3_00418"	"blue"	"M2"
"4944"	"Zt09_chr_3_00419"	"greenyellow"	"M11"
"4945"	"Zt09_chr_3_00420"	"grey"	"M0"
"4946"	"Zt09_chr_3_00421"	"grey"	"M0"
"4947"	"Zt09_chr_3_00422"	"lightgreen"	"M18"
"4948"	"Zt09_chr_3_00423"	"brown"	"M3"
"4949"	"Zt09_chr_3_00425"	"lightcyan"	"M16"
"4950"	"Zt09_chr_3_00426"	"greenyellow"	"M11"
"4951"	"Zt09_chr_3_00427"	"midnightblue"	"M15"
"4952"	"Zt09_chr_3_00429"	"purple"	"M10"
"4953"	"Zt09_chr_3_00430"	"turquoise"	"M1"
"4954"	"Zt09_chr_3_00431"	"blue"	"M2"
"4955"	"Zt09_chr_3_00432"	"red"	"M6"
"4956"	"Zt09_chr_3_00433"	"purple"	"M10"
"4957"	"Zt09_chr_3_00434"	"lightgreen"	"M18"
"4958"	"Zt09_chr_3_00435"	"darkturquoise"	"M23"
"4959"	"Zt09_chr_3_00436"	"grey"	"M0"
"4960"	"Zt09_chr_3_00437"	"grey"	"M0"
"4961"	"Zt09_chr_3_00438"	"brown"	"M3"
"4962"	"Zt09_chr_3_00439"	"grey"	"M0"
"4963"	"Zt09_chr_3_00440"	"grey"	"M0"
"4964"	"Zt09_chr_3_00442"	"greenyellow"	"M11"
"4965"	"Zt09_chr_3_00443"	"grey"	"M0"
"4966"	"Zt09_chr_3_00444"	"brown"	"M3"
"4967"	"Zt09_chr_3_00445"	"grey"	"M0"
"4968"	"Zt09_chr_3_00446"	"brown"	"M3"
"4969"	"Zt09_chr_3_00447"	"lightcyan"	"M16"
"4970"	"Zt09_chr_3_00448"	"turquoise"	"M1"
"4971"	"Zt09_chr_3_00449"	"midnightblue"	"M15"
"4972"	"Zt09_chr_3_00450"	"midnightblue"	"M15"
"4973"	"Zt09_chr_3_00451"	"lightcyan"	"M16"
"4974"	"Zt09_chr_3_00452"	"brown"	"M3"
"4975"	"Zt09_chr_3_00453"	"lightgreen"	"M18"
"4976"	"Zt09_chr_3_00454"	"purple"	"M10"
"4977"	"Zt09_chr_3_00455"	"midnightblue"	"M15"
"4978"	"Zt09_chr_3_00456"	"darkorange"	"M26"
"4979"	"Zt09_chr_3_00457"	"grey"	"M0"
"4980"	"Zt09_chr_3_00458"	"grey"	"M0"
"4981"	"Zt09_chr_3_00459"	"green"	"M5"
"4982"	"Zt09_chr_3_00461"	"salmon"	"M13"
"4983"	"Zt09_chr_3_00462"	"turquoise"	"M1"
"4984"	"Zt09_chr_3_00463"	"brown"	"M3"
"4985"	"Zt09_chr_3_00466"	"turquoise"	"M1"
"4986"	"Zt09_chr_3_00467"	"turquoise"	"M1"
"4987"	"Zt09_chr_3_00469"	"midnightblue"	"M15"
"4988"	"Zt09_chr_3_00470"	"grey"	"M0"
"4989"	"Zt09_chr_3_00471"	"brown"	"M3"
"4990"	"Zt09_chr_3_00472"	"grey"	"M0"
"4991"	"Zt09_chr_3_00475"	"lightcyan"	"M16"
"4992"	"Zt09_chr_3_00476"	"blue"	"M2"
"4993"	"Zt09_chr_3_00477"	"blue"	"M2"
"4994"	"Zt09_chr_3_00478"	"blue"	"M2"
"4995"	"Zt09_chr_3_00479"	"turquoise"	"M1"
"4996"	"Zt09_chr_3_00480"	"red"	"M6"
"4997"	"Zt09_chr_3_00481"	"pink"	"M8"
"4998"	"Zt09_chr_3_00482"	"turquoise"	"M1"
"4999"	"Zt09_chr_3_00483"	"turquoise"	"M1"
"5000"	"Zt09_chr_3_00484"	"greenyellow"	"M11"
"5001"	"Zt09_chr_3_00485"	"greenyellow"	"M11"
"5002"	"Zt09_chr_3_00486"	"lightgreen"	"M18"
"5003"	"Zt09_chr_3_00489"	"salmon"	"M13"
"5004"	"Zt09_chr_3_00490"	"grey"	"M0"
"5005"	"Zt09_chr_3_00491"	"salmon"	"M13"
"5006"	"Zt09_chr_3_00492"	"green"	"M5"
"5007"	"Zt09_chr_3_00493"	"grey"	"M0"
"5008"	"Zt09_chr_3_00494"	"green"	"M5"
"5009"	"Zt09_chr_3_00495"	"darkgreen"	"M22"
"5010"	"Zt09_chr_3_00496"	"grey"	"M0"
"5011"	"Zt09_chr_3_00497"	"salmon"	"M13"
"5012"	"Zt09_chr_3_00498"	"greenyellow"	"M11"
"5013"	"Zt09_chr_3_00499"	"grey"	"M0"
"5014"	"Zt09_chr_3_00500"	"purple"	"M10"
"5015"	"Zt09_chr_3_00501"	"red"	"M6"
"5016"	"Zt09_chr_3_00503"	"darkgrey"	"M24"
"5017"	"Zt09_chr_3_00504"	"darkgrey"	"M24"
"5018"	"Zt09_chr_3_00505"	"turquoise"	"M1"
"5019"	"Zt09_chr_3_00506"	"grey"	"M0"
"5020"	"Zt09_chr_3_00507"	"green"	"M5"
"5021"	"Zt09_chr_3_00508"	"salmon"	"M13"
"5022"	"Zt09_chr_3_00510"	"green"	"M5"
"5023"	"Zt09_chr_3_00511"	"brown"	"M3"
"5024"	"Zt09_chr_3_00513"	"salmon"	"M13"
"5025"	"Zt09_chr_3_00514"	"blue"	"M2"
"5026"	"Zt09_chr_3_00516"	"turquoise"	"M1"
"5027"	"Zt09_chr_3_00517"	"grey"	"M0"
"5028"	"Zt09_chr_3_00518"	"darkgreen"	"M22"
"5029"	"Zt09_chr_3_00519"	"brown"	"M3"
"5030"	"Zt09_chr_3_00520"	"turquoise"	"M1"
"5031"	"Zt09_chr_3_00521"	"grey"	"M0"
"5032"	"Zt09_chr_3_00522"	"turquoise"	"M1"
"5033"	"Zt09_chr_3_00523"	"turquoise"	"M1"
"5034"	"Zt09_chr_3_00524"	"red"	"M6"
"5035"	"Zt09_chr_3_00525"	"turquoise"	"M1"
"5036"	"Zt09_chr_3_00526"	"green"	"M5"
"5037"	"Zt09_chr_3_00527"	"midnightblue"	"M15"
"5038"	"Zt09_chr_3_00528"	"brown"	"M3"
"5039"	"Zt09_chr_3_00529"	"lightcyan"	"M16"
"5040"	"Zt09_chr_3_00530"	"cyan"	"M14"
"5041"	"Zt09_chr_3_00531"	"grey"	"M0"
"5042"	"Zt09_chr_3_00532"	"darkorange"	"M26"
"5043"	"Zt09_chr_3_00533"	"darkorange"	"M26"
"5044"	"Zt09_chr_3_00534"	"lightgreen"	"M18"
"5045"	"Zt09_chr_3_00535"	"lightgreen"	"M18"
"5046"	"Zt09_chr_3_00537"	"grey"	"M0"
"5047"	"Zt09_chr_3_00538"	"blue"	"M2"
"5048"	"Zt09_chr_3_00539"	"darkorange"	"M26"
"5049"	"Zt09_chr_3_00540"	"purple"	"M10"
"5050"	"Zt09_chr_3_00541"	"blue"	"M2"
"5051"	"Zt09_chr_3_00542"	"purple"	"M10"
"5052"	"Zt09_chr_3_00543"	"red"	"M6"
"5053"	"Zt09_chr_3_00544"	"red"	"M6"
"5054"	"Zt09_chr_3_00545"	"grey"	"M0"
"5055"	"Zt09_chr_3_00546"	"blue"	"M2"
"5056"	"Zt09_chr_3_00547"	"red"	"M6"
"5057"	"Zt09_chr_3_00548"	"grey"	"M0"
"5058"	"Zt09_chr_3_00549"	"blue"	"M2"
"5059"	"Zt09_chr_3_00550"	"blue"	"M2"
"5060"	"Zt09_chr_3_00551"	"green"	"M5"
"5061"	"Zt09_chr_3_00552"	"turquoise"	"M1"
"5062"	"Zt09_chr_3_00554"	"blue"	"M2"
"5063"	"Zt09_chr_3_00555"	"midnightblue"	"M15"
"5064"	"Zt09_chr_3_00558"	"midnightblue"	"M15"
"5065"	"Zt09_chr_3_00559"	"grey"	"M0"
"5066"	"Zt09_chr_3_00560"	"purple"	"M10"
"5067"	"Zt09_chr_3_00561"	"midnightblue"	"M15"
"5068"	"Zt09_chr_3_00563"	"green"	"M5"
"5069"	"Zt09_chr_3_00564"	"brown"	"M3"
"5070"	"Zt09_chr_3_00565"	"blue"	"M2"
"5071"	"Zt09_chr_3_00566"	"darkorange"	"M26"
"5072"	"Zt09_chr_3_00567"	"grey"	"M0"
"5073"	"Zt09_chr_3_00568"	"brown"	"M3"
"5074"	"Zt09_chr_3_00569"	"lightgreen"	"M18"
"5075"	"Zt09_chr_3_00570"	"green"	"M5"
"5076"	"Zt09_chr_3_00571"	"purple"	"M10"
"5077"	"Zt09_chr_3_00572"	"blue"	"M2"
"5078"	"Zt09_chr_3_00573"	"brown"	"M3"
"5079"	"Zt09_chr_3_00574"	"pink"	"M8"
"5080"	"Zt09_chr_3_00575"	"darkorange"	"M26"
"5081"	"Zt09_chr_3_00576"	"midnightblue"	"M15"
"5082"	"Zt09_chr_3_00579"	"purple"	"M10"
"5083"	"Zt09_chr_3_00580"	"green"	"M5"
"5084"	"Zt09_chr_3_00581"	"purple"	"M10"
"5085"	"Zt09_chr_3_00582"	"red"	"M6"
"5086"	"Zt09_chr_3_00583"	"green"	"M5"
"5087"	"Zt09_chr_3_00584"	"green"	"M5"
"5088"	"Zt09_chr_3_00585"	"turquoise"	"M1"
"5089"	"Zt09_chr_3_00586"	"blue"	"M2"
"5090"	"Zt09_chr_3_00587"	"blue"	"M2"
"5091"	"Zt09_chr_3_00588"	"midnightblue"	"M15"
"5092"	"Zt09_chr_3_00589"	"red"	"M6"
"5093"	"Zt09_chr_3_00590"	"green"	"M5"
"5094"	"Zt09_chr_3_00591"	"darkred"	"M21"
"5095"	"Zt09_chr_3_00592"	"grey"	"M0"
"5096"	"Zt09_chr_3_00593"	"turquoise"	"M1"
"5097"	"Zt09_chr_3_00594"	"darkorange"	"M26"
"5098"	"Zt09_chr_3_00595"	"brown"	"M3"
"5099"	"Zt09_chr_3_00596"	"midnightblue"	"M15"
"5100"	"Zt09_chr_3_00597"	"green"	"M5"
"5101"	"Zt09_chr_3_00598"	"brown"	"M3"
"5102"	"Zt09_chr_3_00599"	"green"	"M5"
"5103"	"Zt09_chr_3_00600"	"grey"	"M0"
"5104"	"Zt09_chr_3_00601"	"grey"	"M0"
"5105"	"Zt09_chr_3_00602"	"turquoise"	"M1"
"5106"	"Zt09_chr_3_00603"	"blue"	"M2"
"5107"	"Zt09_chr_3_00604"	"darkred"	"M21"
"5108"	"Zt09_chr_3_00605"	"turquoise"	"M1"
"5109"	"Zt09_chr_3_00606"	"turquoise"	"M1"
"5110"	"Zt09_chr_3_00607"	"grey"	"M0"
"5111"	"Zt09_chr_3_00608"	"blue"	"M2"
"5112"	"Zt09_chr_3_00609"	"midnightblue"	"M15"
"5113"	"Zt09_chr_3_00610"	"grey"	"M0"
"5114"	"Zt09_chr_3_00611"	"green"	"M5"
"5115"	"Zt09_chr_3_00612"	"blue"	"M2"
"5116"	"Zt09_chr_3_00613"	"grey"	"M0"
"5117"	"Zt09_chr_3_00614"	"grey"	"M0"
"5118"	"Zt09_chr_3_00618"	"midnightblue"	"M15"
"5119"	"Zt09_chr_3_00619"	"red"	"M6"
"5120"	"Zt09_chr_3_00620"	"midnightblue"	"M15"
"5121"	"Zt09_chr_3_00622"	"grey"	"M0"
"5122"	"Zt09_chr_3_00623"	"grey"	"M0"
"5123"	"Zt09_chr_3_00624"	"grey"	"M0"
